x,y,z,z_group
-1.3499999999999999,-0.95,-0.08848737366933287,b
-1.15,-0.95,-0.1242775314300537,b
-0.95,-0.95,-0.15625073374829715,b
-0.7499999999999998,-0.95,-0.17330849360799766,b
-0.5499999999999998,-0.95,-0.16483059973228545,b
-0.3499999999999999,-0.95,-0.12557876289208303,b
-0.14999999999999997,-0.95,-0.05947971286124892,b
0.05,-0.95,0.020227094255150943,b
0.25000000000000017,-0.95,0.09524579993483437,b
0.45000000000000034,-0.95,0.14904489700889154,b
0.6500000000000001,-0.95,0.17277192340780229,b
0.8500000000000003,-0.95,0.16737492392356493,b
1.05,-0.95,0.14139331048028117,b
1.2500000000000002,-0.95,0.10626105296462436,b
1.4500000000000004,-0.95,0.07183119377624354,b
1.6500000000000001,-0.95,0.04397101060498654,b
1.8500000000000003,-0.95,0.024482067678600703,b
2.05,-0.95,0.012435994776084532,b
-1.95,-0.7499999999999998,-0.024793577591736997,b
-1.75,-0.7499999999999998,-0.04663592033862212,b
-1.55,-0.7499999999999998,-0.07991872732992701,b
-1.3499999999999999,-0.7499999999999998,-0.12432012243202965,b
-1.15,-0.7499999999999998,-0.1746034183438453,b
-0.95,-0.7499999999999998,-0.21952409190346378,b
-0.7499999999999998,-0.7499999999999998,-0.2434893505187624,b
-0.5499999999999998,-0.7499999999999998,-0.23157835394502668,b
-0.3499999999999999,-0.7499999999999998,-0.17643158035118897,b
-0.14999999999999997,-0.7499999999999998,-0.0835658792718261,b
0.05,-0.7499999999999998,0.028418007337877034,b
0.25000000000000017,-0.7499999999999998,0.13381535712974768,b
0.45000000000000034,-0.7499999999999998,0.2094002689384412,b
0.6500000000000001,-0.7499999999999998,0.2427354975088297,b
0.8500000000000003,-0.7499999999999998,0.23515299608717743,b
1.05,-0.7499999999999998,0.19865019088108124,b
1.2500000000000002,-0.7499999999999998,0.14929121033339948,b
1.4500000000000004,-0.7499999999999998,0.10091906262324002,b
1.6500000000000001,-0.7499999999999998,0.061776965404122086,b
1.8500000000000003,-0.7499999999999998,0.0343960219970649,b
2.05,-0.7499999999999998,0.0174719208969214,b
-1.95,-0.5499999999999998,-0.03215553673480599,b
-1.75,-0.5499999999999998,-0.0604835282065072,b
-1.55,-0.5499999999999998,-0.1036490019622204,b
-1.3499999999999999,-0.5499999999999998,-0.16123450716007154,b
-1.15,-0.5499999999999998,-0.22644842648482325,b
-0.95,-0.5499999999999998,-0.28470739953758406,b
-0.7499999999999998,-0.5499999999999998,-0.3157886644704909,b
-0.5499999999999998,-0.5499999999999998,-0.3003409346518402,b
-0.3499999999999999,-0.5499999999999998,-0.22881942479544654,b
-0.14999999999999997,-0.5499999999999998,-0.10837910304631082,b
0.05,-0.5499999999999998,0.036856168719581396,b
0.25000000000000017,-0.5499999999999998,0.17354916271949483,b
0.45000000000000034,-0.5499999999999998,0.2715775089421684,b
0.6500000000000001,-0.5499999999999998,0.31481096982098566,b
0.8500000000000003,-0.5499999999999998,0.30497699559505886,b
1.05,-0.5499999999999998,0.2576354092755727,b
1.2500000000000002,-0.5499999999999998,0.19362026235613378,b
1.4500000000000004,-0.5499999999999998,0.1308849686341871,b
1.6500000000000001,-0.5499999999999998,0.08012040509551642,b
1.8500000000000003,-0.5499999999999998,0.044609235789611165,b
2.05,-0.5499999999999998,0.022659859883061774,b
-1.95,-0.3499999999999999,-0.03849716689941092,b
-1.75,-0.3499999999999999,-0.07241193015169817,b
-1.55,-0.3499999999999999,-0.1240903848194168,b
-1.3499999999999999,-0.3499999999999999,-0.1930327515064255,b
-1.15,-0.3499999999999999,-0.2711079880392431,b
-0.95,-0.3499999999999999,-0.34085664213565403,b
-0.7499999999999998,-0.3499999999999999,-0.3780676721811192,b
-0.5499999999999998,-0.3499999999999999,-0.35957338182141596,b
-0.3499999999999999,-0.3499999999999999,-0.27394658838465386,b
-0.14999999999999997,-0.3499999999999999,-0.12975334396661117,b
0.05,-0.3499999999999999,0.044124845129229776,b
0.25000000000000017,-0.3499999999999999,0.20777607096303155,b
0.45000000000000034,-0.3499999999999999,0.32513730913893263,b
0.6500000000000001,-0.3499999999999999,0.37689715917090016,b
0.8500000000000003,-0.3499999999999999,0.36512375447912826,b
1.05,-0.3499999999999999,0.3084455853397094,b
1.2500000000000002,-0.3499999999999999,0.23180553994496353,b
1.4500000000000004,-0.3499999999999999,0.15669775702050226,b
1.6500000000000001,-0.3499999999999999,0.09592154012070539,b
1.8500000000000003,-0.3499999999999999,0.053406951642917345,b
2.05,-0.3499999999999999,0.027128777697908925,b
-1.95,-0.14999999999999997,-0.04254594928553341,b
-1.75,-0.14999999999999997,-0.08002755932538194,b
-1.55,-0.14999999999999997,-0.13714108451523527,b
-1.3499999999999999,-0.14999999999999997,-0.21333418320102457,b
-1.15,-0.14999999999999997,-0.299620664038972,b
-0.95,-0.14999999999999997,-0.3767048481212432,b
-0.7499999999999998,-0.14999999999999997,-0.41782939635913047,b
-0.5499999999999998,-0.14999999999999997,-0.39739004450313964,b
-0.3499999999999999,-0.14999999999999997,-0.3027578025887594,b
-0.14999999999999997,-0.14999999999999997,-0.14339962227496497,b
0.05,-0.14999999999999997,0.04876549560141664,b
0.25000000000000017,-0.14999999999999997,0.22962807110036448,b
0.45000000000000034,-0.14999999999999997,0.3593322984417199,b
0.6500000000000001,-0.14999999999999997,0.4165357794210073,b
0.8500000000000003,-0.14999999999999997,0.4035241549489255,b
1.05,-0.14999999999999997,0.3408850907262672,b
1.2500000000000002,-0.14999999999999997,0.2561847413959965,b
1.4500000000000004,-0.14999999999999997,0.17317780398674326,b
1.6500000000000001,-0.14999999999999997,0.10600969655843005,b
1.8500000000000003,-0.14999999999999997,0.05902380977882469,b
2.05,-0.14999999999999997,0.029981936154668154,b
-1.95,0.05,-0.04340543447381157,b
-1.75,0.05,-0.08164422326282535,b
-1.55,0.05,-0.13991151819516562,b
-1.3499999999999999,0.05,-0.21764381957519874,b
-1.15,0.05,-0.30567340295226564,b
-0.95,0.05,-0.3843147908478679,b
-0.7499999999999998,0.05,-0.42627011006815535,b
-0.5499999999999998,0.05,-0.4054178559153952,b
-0.3499999999999999,0.05,-0.30887391590460833,b
-0.14999999999999997,0.05,-0.14629648680424986,b
0.05,0.05,0.049750623959634116,b
0.25000000000000017,0.05,0.234266865844351,b
0.45000000000000034,0.05,0.3665912923851367,b
0.6500000000000001,0.05,0.42495036033440076,b
0.8500000000000003,0.05,0.41167588361205804,b
1.05,0.05,0.34777142635408004,b
1.2500000000000002,0.05,0.26136001646660356,b
1.4500000000000004,0.05,0.17667622769016633,b
1.6500000000000001,0.05,0.10815123448474011,b
1.8500000000000003,0.05,0.06021616982984128,b
2.05,0.05,0.03058761144158907,b
-1.95,0.25000000000000017,-0.04087769875225083,b
-1.75,0.25000000000000017,-0.07688963384096298,b
-1.55,0.25000000000000017,-0.13176370567613427,b
-1.3499999999999999,0.25000000000000017,-0.2049692302297314,b
-1.15,0.25000000000000017,-0.28787236976045055,b
-0.95,0.25000000000000017,-0.3619340397523703,b
-0.7499999999999998,0.25000000000000017,-0.40144607138924265,b
-0.5499999999999998,0.25000000000000017,-0.38180815798288825,b
-0.3499999999999999,0.25000000000000017,-0.2908864993482439,b
-0.14999999999999997,0.25000000000000017,-0.13777684266021856,b
0.05,0.25000000000000017,0.04685337316887017,b
0.25000000000000017,0.25000000000000017,0.22062422564614895,b
0.45000000000000034,0.25000000000000017,0.3452426774891352,b
0.6500000000000001,0.25000000000000017,0.40020317789678533,b
0.8500000000000003,0.25000000000000017,0.38770174651779327,b
1.05,0.25000000000000017,0.32751879513427906,b
1.2500000000000002,0.25000000000000017,0.24613959400524243,b
1.4500000000000004,0.25000000000000017,0.16638740516605402,b
1.6500000000000001,0.25000000000000017,0.10185299690108197,b
1.8500000000000003,0.25000000000000017,0.05670945309403038,b
2.05,0.25000000000000017,0.028806327622744373,b
-1.95,0.45000000000000034,-0.03553736405442074,b
-1.75,0.45000000000000034,-0.06684463639643987,b
-1.55,0.45000000000000034,-0.11454986265621168,b
-1.3499999999999999,0.45000000000000034,-0.1781916883035708,b
-1.15,0.45000000000000034,-0.25026421539501775,b
-0.95,0.45000000000000034,-0.31465033812988186,b
-0.7499999999999998,0.45000000000000034,-0.34900044823073495,b
-0.5499999999999998,0.45000000000000034,-0.3319280664848721,b
-0.3499999999999999,0.45000000000000034,-0.2528845737747251,b
-0.14999999999999997,0.45000000000000034,-0.1197774328139065,b
0.05,0.45000000000000034,0.040732365820570715,b
0.25000000000000017,0.45000000000000034,0.19180148749396397,b
0.45000000000000034,0.45000000000000034,0.3001395648863135,b
0.6500000000000001,0.45000000000000034,0.3479199285373436,b
0.8500000000000003,0.45000000000000034,0.3370517062137438,b
1.05,0.45000000000000034,0.2847311617978797,b
1.2500000000000002,0.45000000000000034,0.213983483106176,b
1.4500000000000004,0.45000000000000034,0.14465026094774686,b
1.6500000000000001,0.45000000000000034,0.08854674165600465,b
1.8500000000000003,0.45000000000000034,0.04930083007225759,b
2.05,0.45000000000000034,0.025043018150428913,b
-1.95,0.6500000000000001,-0.02851940268370873,b
-1.75,0.6500000000000001,-0.053644077251109853,b
-1.55,0.6500000000000001,-0.09192841808562999,b
-1.3499999999999999,0.6500000000000001,-0.1430021795042863,b
-1.15,0.6500000000000001,-0.2008417373118325,b
-0.95,0.6500000000000001,-0.2525128111344802,b
-0.7499999999999998,0.6500000000000001,-0.28007942020249565,b
-0.5499999999999998,0.6500000000000001,-0.2663785129254493,b
-0.3499999999999999,0.6500000000000001,-0.20294462416894615,b
-0.14999999999999997,0.6500000000000001,-0.09612364140484779,b
0.05,0.6500000000000001,0.03268848925649236,b
0.25000000000000017,0.6500000000000001,0.15392429919107137,b
0.45000000000000034,0.6500000000000001,0.2408676428335457,b
0.6500000000000001,0.6500000000000001,0.2792122828369804,b
0.8500000000000003,0.6500000000000001,0.27049033012185614,b
1.05,0.6500000000000001,0.2285021097084945,b
1.2500000000000002,0.6500000000000001,0.1717257676461927,b
1.4500000000000004,0.6500000000000001,0.11608455354074462,b
1.6500000000000001,0.6500000000000001,0.07106042467727096,b
1.8500000000000003,0.6500000000000001,0.039564842888140564,b
2.05,0.6500000000000001,0.020097492823434746,b
-1.95,0.8500000000000003,-0.021127693151050495,b
-1.75,0.8500000000000003,-0.039740509859279814,b
-1.55,0.8500000000000003,-0.06810224711628143,b
-1.3499999999999999,0.8500000000000003,-0.10593862017397297,b
-1.15,0.8500000000000003,-0.14878721847397666,b
-0.95,0.8500000000000003,-0.18706609144398426,b
-0.7499999999999998,0.8500000000000003,-0.20748793772397997,b
-0.5499999999999998,0.8500000000000003,-0.19733805597327322,b
-0.3499999999999999,0.8500000000000003,-0.1503450753737586,b
-0.14999999999999997,0.8500000000000003,-0.07121014499098682,b
0.05,0.8500000000000003,0.024216228447768114,b
0.25000000000000017,0.8500000000000003,0.11402992544640982,b
0.45000000000000034,0.8500000000000003,0.1784391385837468,b
0.6500000000000001,0.8500000000000003,0.2068455465637723,b
0.8500000000000003,0.8500000000000003,0.20038416507248388,b
1.05,0.8500000000000003,0.1692785263362655,b
1.2500000000000002,0.8500000000000003,0.12721757763285457,b
1.4500000000000004,0.8500000000000003,0.08599755240268601,b
1.6500000000000001,0.8500000000000003,0.052642857370303095,b
1.8500000000000003,0.8500000000000003,0.029310356509944017,b
2.05,0.8500000000000003,0.014888588873620526,b
-1.95,1.05,-0.014448414011683647,b
-1.75,1.05,-0.02717700107518463,b
-1.55,1.05,-0.04657249868346835,b
-1.3499999999999999,1.05,-0.07244733408218568,b
-1.15,1.05,-0.1017498368984004,b
-0.95,1.05,-0.12792728091073055,b
-0.7499999999999998,1.05,-0.14189299348648654,b
-0.5499999999999998,1.05,-0.13495188104910946,b
-0.3499999999999999,1.05,-0.10281519511323645,b
-0.14999999999999997,1.05,-0.04869787010375245,b
0.05,1.05,0.01656054411209905,b
0.25000000000000017,1.05,0.07798066550816174,b
0.45000000000000034,1.05,0.12202764077051997,b
0.6500000000000001,1.05,0.14145368696240138,b
0.8500000000000003,1.05,0.1370349975103102,b
1.05,1.05,0.11576305156970948,b
1.2500000000000002,1.05,0.08699919191658621,b
1.4500000000000004,1.05,0.05881040737491432,b
1.6500000000000001,1.05,0.03600041862622055,b
1.8500000000000003,1.05,0.020044221707406867,b
2.05,1.05,0.010181731368297536,b
-1.95,1.2500000000000002,-0.009121047469088994,b
-1.75,1.2500000000000002,-0.017156396312688185,b
-1.55,1.2500000000000002,-0.029400456749266397,b
-1.3499999999999999,1.2500000000000002,-0.04573481716666032,b
-1.15,1.2500000000000002,-0.06423300796695729,b
-0.95,1.2500000000000002,-0.0807584002531145,b
-0.7499999999999998,1.2500000000000002,-0.08957472620003964,b
-0.5499999999999998,1.2500000000000002,-0.08519291543669881,b
-0.3499999999999999,1.2500000000000002,-0.06490555118458977,b
-0.14999999999999997,1.2500000000000002,-0.030742168967519568,b
0.05,1.2500000000000002,0.01045440065866414,b
0.25000000000000017,1.2500000000000002,0.049227918801048515,b
0.45000000000000034,1.2500000000000002,0.0770340539182234,b
0.6500000000000001,1.2500000000000002,0.08929739917602021,b
0.8500000000000003,1.2500000000000002,0.08650795279034112,b
1.05,1.2500000000000002,0.07307932120993241,b
1.2500000000000002,1.2500000000000002,0.054921167029259206,b
1.4500000000000004,1.2500000000000002,0.03712604836138329,b
1.6500000000000001,1.2500000000000002,0.022726475510135936,b
1.8500000000000003,1.2500000000000002,0.012653589350800855,b
2.05,1.2500000000000002,0.006427560495751084,b
-1.95,1.4500000000000004,-0.005315274472431807,b
-1.75,1.4500000000000004,-0.0099978599682546,b
-1.55,1.4500000000000004,-0.017133064789632047,b
-1.3499999999999999,1.4500000000000004,-0.026651884776515228,b
-1.15,1.4500000000000004,-0.037431673137468896,b
-0.95,1.4500000000000004,-0.04706181661202162,b
-0.7499999999999998,1.4500000000000004,-0.052199515149951706,b
-0.5499999999999998,1.4500000000000004,-0.04964602258538128,b
-0.3499999999999999,1.4500000000000004,-0.03782359652219018,b
-0.14999999999999997,1.4500000000000004,-0.017914945240007914,b
0.05,1.4500000000000004,0.006092283713454011,b
0.25000000000000017,1.4500000000000004,0.02868748364931967,b
0.45000000000000034,1.4500000000000004,0.044891460294128355,b
0.6500000000000001,1.4500000000000004,0.052037903311368275,b
0.8500000000000003,1.4500000000000004,0.050412358305022845,b
1.05,1.4500000000000004,0.04258684671976553,b
1.2500000000000002,1.4500000000000004,0.03200521410464077,b
1.4500000000000004,1.4500000000000004,0.02163513980014832,b
1.6500000000000001,1.4500000000000004,0.01324381388615198,b
1.8500000000000003,1.4500000000000004,0.007373857080437326,b
2.05,1.4500000000000004,0.0037456496459270356,b
-1.95,1.6500000000000001,-0.002859322336733661,b
-1.75,1.6500000000000001,-0.005378293157773034,b
-1.55,1.6500000000000001,-0.009216636902531739,b
-1.3499999999999999,1.6500000000000001,-0.014337233166940563,b
-1.15,1.6500000000000001,-0.020136160354163414,b
-0.95,1.6500000000000001,-0.0253166424695377,b
-0.7499999999999998,1.6500000000000001,-0.028080438820055485,b
-0.5499999999999998,1.6500000000000001,-0.02670680169850546,b
-0.3499999999999999,1.6500000000000001,-0.020346993358937502,b
-0.14999999999999997,1.6500000000000001,-0.009637245141675455,b
0.05,1.6500000000000001,0.0032773101359012155,b
0.25000000000000017,1.6500000000000001,0.015432272257739701,b
0.45000000000000034,1.6500000000000001,0.02414911136072856,b
0.6500000000000001,1.6500000000000001,0.027993500630440076,b
0.8500000000000003,1.6500000000000001,0.027119047736216755,b
1.05,1.6500000000000001,0.022909357307594896,b
1.2500000000000002,1.6500000000000001,0.017217026901618134,b
1.4500000000000004,1.6500000000000001,0.011638503112072953,b
1.6500000000000001,1.6500000000000001,0.0071244360125945734,b
1.8500000000000003,1.6500000000000001,0.003966725400039368,b
2.05,1.6500000000000001,0.0020149513922049123,b
-1.95,1.8500000000000003,-0.0014198974512244465,b
-1.75,1.8500000000000003,-0.002670781341631979,b
-1.55,1.8500000000000003,-0.004576846436178839,b
-1.3499999999999999,1.8500000000000003,-0.007119659287733444,b
-1.15,1.8500000000000003,-0.009999321306664763,b
-0.95,1.8500000000000003,-0.012571872591713872,b
-0.7499999999999998,1.8500000000000003,-0.013944333242053332,b
-0.5499999999999998,1.8500000000000003,-0.013262205234749257,b
-0.3499999999999999,1.8500000000000003,-0.010104017878389765,b
-0.14999999999999997,1.8500000000000003,-0.004785714306391189,b
0.05,1.8500000000000003,0.0016274640494551695,b
0.25000000000000017,1.8500000000000003,0.007663439607301406,b
0.45000000000000034,1.8500000000000003,0.011992093801359962,b
0.6500000000000001,1.8500000000000003,0.01390116101475209,b
0.8500000000000003,1.8500000000000003,0.01346692055862293,b
1.05,1.8500000000000003,0.01137645015825795,b
1.2500000000000002,1.8500000000000003,0.008549722534324903,b
1.4500000000000004,1.8500000000000003,0.005779509603586013,b
1.6500000000000001,1.8500000000000003,0.0035378902216567335,b
1.8500000000000003,1.8500000000000003,0.001969817537835648,b
2.05,1.8500000000000003,0.0010005952492229998,b
-1.95,2.05,-6.508895270782533e-4,b
-1.75,2.05,-0.0012243022218859309,b
-1.55,2.05,-0.00209805391916527,b
-1.3499999999999999,2.05,-0.003263694615942082,b
-1.15,2.05,-0.0045837489959475375,b
-0.95,2.05,-0.005763021969405027,b
-0.7499999999999998,2.05,-0.006392166181800511,b
-0.5499999999999998,2.05,-0.00607947460277267,b
-0.3499999999999999,2.05,-0.004631742533789328,b
-0.14999999999999997,2.05,-0.002193800206439133,b
0.05,2.05,7.460393034533922e-4,b
0.25000000000000017,2.05,0.0035129667832615114,b
0.45000000000000034,2.05,0.005497247886679522,b
0.6500000000000001,2.05,0.00637237577328419,b
0.8500000000000003,2.05,0.00617331733784266,b
1.05,2.05,0.005215033139859714,b
1.2500000000000002,2.05,0.003919244204726272,b
1.4500000000000004,2.05,0.0026493619446800996,b
1.6500000000000001,2.05,0.0016217901449454176,b
1.8500000000000003,2.05,9.029762005183171e-4,b
2.05,2.05,4.586788771272721e-4,b
-1.95,-2.05,-6.842684771848303e-4,c
-1.75,-2.05,-0.0014341826027806617,c
-1.55,-2.05,-0.002774845505992776,c
-1.3499999999999999,-2.05,-0.004955980713097236,c
-1.15,-2.05,-0.008171030818863003,c
-0.95,-2.05,-0.012435994776084532,c
-0.7499999999999998,-2.05,-0.0174719208969214,c
-0.5499999999999998,-2.05,-0.022659859883061774,c
-0.3499999999999999,-2.05,-0.027128777697908925,c
-0.14999999999999997,-2.05,-0.029981936154668154,c
0.05,-2.05,-0.03058761144158907,c
0.25000000000000017,-2.05,-0.028806327622744373,c
0.45000000000000034,-2.05,-0.025043018150428913,c
0.6500000000000001,-2.05,-0.020097492823434746,c
0.8500000000000003,-2.05,-0.014888588873620526,c
1.05,-2.05,-0.010181731368297536,c
1.2500000000000002,-2.05,-0.006427560495751084,c
1.4500000000000004,-2.05,-0.0037456496459270356,c
1.6500000000000001,-2.05,-0.0020149513922049123,c
1.8500000000000003,-2.05,-0.0010005952492229998,c
2.05,-2.05,-4.586788771272721e-4,c
-1.95,-1.85,-0.001347082197315503,c
-1.75,-1.85,-0.002823397418296666,c
-1.55,-1.85,-0.005462687681890872,c
-1.3499999999999999,-1.85,-0.009756570135042136,c
-1.15,-1.85,-0.016085864710721594,c
-0.95,-1.85,-0.024482067678600717,c
-0.7499999999999998,-1.85,-0.03439602199706493,c
-0.5499999999999998,-1.85,-0.0446092357896112,c
-0.3499999999999999,-1.85,-0.05340695164291739,c
-0.14999999999999997,-1.85,-0.05902380977882473,c
0.05,-1.85,-0.06021616982984133,c
0.25000000000000017,-1.85,-0.05670945309403042,c
0.45000000000000034,-1.85,-0.04930083007225763,c
0.6500000000000001,-1.85,-0.0395648428881406,c
0.8500000000000003,-1.85,-0.029310356509944038,c
1.05,-1.85,-0.02004422170740688,c
1.2500000000000002,-1.85,-0.012653589350800866,c
1.4500000000000004,-1.85,-0.007373857080437325,c
1.6500000000000001,-1.85,-0.003966725400039368,c
1.8500000000000003,-1.85,-0.0019698175378356497,c
2.05,-1.85,-9.029762005183178e-4,c
-1.95,-1.6500000000000001,-0.0024194265926207902,c
-1.75,-1.6500000000000001,-0.005070962120186004,c
-1.55,-1.6500000000000001,-0.009811258638178947,c
-1.3499999999999999,-1.6500000000000001,-0.017523284981816246,c
-1.15,-1.6500000000000001,-0.028891012682060555,c
-0.95,-1.6500000000000001,-0.04397101060498654,c
-0.7499999999999998,-1.6500000000000001,-0.061776965404122086,c
-0.5499999999999998,-1.6500000000000001,-0.08012040509551642,c
-0.3499999999999999,-1.6500000000000001,-0.09592154012070539,c
-0.14999999999999997,-1.6500000000000001,-0.10600969655843005,c
0.05,-1.6500000000000001,-0.10815123448474011,c
0.25000000000000017,-1.6500000000000001,-0.10185299690108197,c
0.45000000000000034,-1.6500000000000001,-0.08854674165600465,c
0.6500000000000001,-1.6500000000000001,-0.07106042467727096,c
0.8500000000000003,-1.6500000000000001,-0.052642857370303095,c
1.05,-1.6500000000000001,-0.03600041862622055,c
1.2500000000000002,-1.6500000000000001,-0.022726475510135936,c
1.4500000000000004,-1.6500000000000001,-0.01324381388615198,c
1.6500000000000001,-1.6500000000000001,-0.0071244360125945734,c
1.8500000000000003,-1.6500000000000001,-0.0035378902216567335,c
2.05,-1.6500000000000001,-0.0016217901449454176,c
-1.95,-1.45,-0.003952383582064684,c
-1.75,-1.45,-0.008283941116553818,c
-1.55,-1.45,-0.016027705770946123,c
-1.3499999999999999,-1.45,-0.028626098463664533,c
-1.15,-1.45,-0.04719645743419997,c
-0.95,-1.45,-0.07183119377624363,c
-0.7499999999999998,-1.45,-0.10091906262324013,c
-0.5499999999999998,-1.45,-0.13088496863418725,c
-0.3499999999999999,-1.45,-0.15669775702050243,c
-0.14999999999999997,-1.45,-0.17317780398674346,c
0.05,-1.45,-0.1766762276901665,c
0.25000000000000017,-1.45,-0.1663874051660542,c
0.45000000000000034,-1.45,-0.144650260947747,c
0.6500000000000001,-1.45,-0.11608455354074475,c
0.8500000000000003,-1.45,-0.08599755240268611,c
1.05,-1.45,-0.05881040737491438,c
1.2500000000000002,-1.45,-0.03712604836138332,c
1.4500000000000004,-1.45,-0.02163513980014833,c
1.6500000000000001,-1.45,-0.01163850311207296,c
1.8500000000000003,-1.45,-0.005779509603586016,c
2.05,-1.45,-0.0026493619446801035,c
-1.95,-1.25,-0.005846825300698072,c
-1.75,-1.25,-0.012254568794777284,c
-1.55,-1.25,-0.023710045765537424,c
-1.3499999999999999,-1.25,-0.04234705293209291,c
-1.15,-1.25,-0.06981848692060581,c
-0.95,-1.25,-0.10626105296462446,c
-0.7499999999999998,-1.25,-0.1492912103333996,c
-0.5499999999999998,-1.25,-0.19362026235613383,c
-0.3499999999999999,-1.25,-0.2318055399449636,c
-0.14999999999999997,-1.25,-0.2561847413959966,c
0.05,-1.25,-0.2613600164666037,c
0.25000000000000017,-1.25,-0.24613959400524257,c
0.45000000000000034,-1.25,-0.2139834831061761,c
0.6500000000000001,-1.25,-0.1717257676461928,c
0.8500000000000003,-1.25,-0.1272175776328546,c
1.05,-1.25,-0.08699919191658627,c
1.2500000000000002,-1.25,-0.05492116702925923,c
1.4500000000000004,-1.25,-0.03200521410464078,c
1.6500000000000001,-1.25,-0.017217026901618148,c
1.8500000000000003,-1.25,-0.008549722534324908,c
2.05,-1.25,-0.003919244204726275,c
-1.95,-1.05,-0.007779915237060425,c
-1.75,-1.05,-0.016306200645110777,c
-1.55,-1.05,-0.03154911201138178,c
-1.3499999999999999,-1.05,-0.05634792650836665,c
-1.15,-1.05,-0.09290202499419169,c
-0.95,-1.05,-0.14139331048028117,c
-0.7499999999999998,-1.05,-0.19865019088108124,c
-0.5499999999999998,-1.05,-0.2576354092755727,c
-0.3499999999999999,-1.05,-0.3084455853397094,c
-0.14999999999999997,-1.05,-0.3408850907262672,c
0.05,-1.05,-0.34777142635408004,c
0.25000000000000017,-1.05,-0.32751879513427906,c
0.45000000000000034,-1.05,-0.2847311617978797,c
0.6500000000000001,-1.05,-0.2285021097084945,c
0.8500000000000003,-1.05,-0.1692785263362655,c
1.05,-1.05,-0.11576305156970948,c
1.2500000000000002,-1.05,-0.07307932120993241,c
1.4500000000000004,-1.05,-0.04258684671976553,c
1.6500000000000001,-1.05,-0.022909357307594896,c
1.8500000000000003,-1.05,-0.01137645015825795,c
2.05,-1.05,-0.005215033139859714,c
-1.95,-0.8499999999999999,-0.009209507270970736,c
-1.75,-0.8499999999999999,-0.019302533360221637,c
-1.55,-0.8499999999999999,-0.0373463935798963,c
-1.3499999999999999,-0.8499999999999999,-0.06670209418361263,c
-1.15,-0.8499999999999999,-0.10997316148076544,c
-0.95,-0.8499999999999999,-0.16737492392356496,c
-0.7499999999999998,-0.8499999999999999,-0.23515299608717746,c
-0.5499999999999998,-0.8499999999999999,-0.3049769955950589,c
-0.3499999999999999,-0.8499999999999999,-0.3651237544791283,c
-0.14999999999999997,-0.8499999999999999,-0.4035241549489256,c
0.05,-0.8499999999999999,-0.41167588361205815,c
0.25000000000000017,-0.8499999999999999,-0.3877017465177933,c
0.45000000000000034,-0.8499999999999999,-0.3370517062137438,c
0.6500000000000001,-0.8499999999999999,-0.2704903301218562,c
0.8500000000000003,-0.8499999999999999,-0.2003841650724839,c
1.05,-0.8499999999999999,-0.13703499751031026,c
1.2500000000000002,-0.8499999999999999,-0.08650795279034111,c
1.4500000000000004,-0.8499999999999999,-0.050412358305022865,c
1.6500000000000001,-0.8499999999999999,-0.027119047736216765,c
1.8500000000000003,-0.8499999999999999,-0.013466920558622923,c
2.05,-0.8499999999999999,-0.006173317337842657,c
-1.95,-0.6499999999999999,-0.009506467561236243,c
-1.75,-0.6499999999999999,-0.019924942978983666,c
-1.55,-0.6499999999999999,-0.03855062693913516,c
-1.3499999999999999,-0.6499999999999999,-0.06885290124280453,c
-1.15,-0.6499999999999999,-0.11351924282842707,c
-0.95,-0.6499999999999999,-0.17277192340780229,c
-0.7499999999999998,-0.6499999999999999,-0.24273549750882967,c
-0.5499999999999998,-0.6499999999999999,-0.31481096982098566,c
-0.3499999999999999,-0.6499999999999999,-0.37689715917090016,c
-0.14999999999999997,-0.6499999999999999,-0.41653577942100717,c
0.05,-0.6499999999999999,-0.42495036033440076,c
0.25000000000000017,-0.6499999999999999,-0.4002031778967853,c
0.45000000000000034,-0.6499999999999999,-0.34791992853734355,c
0.6500000000000001,-0.6499999999999999,-0.2792122828369804,c
0.8500000000000003,-0.6499999999999999,-0.20684554656377227,c
1.05,-0.6499999999999999,-0.14145368696240135,c
1.2500000000000002,-0.6499999999999999,-0.08929739917602021,c
1.4500000000000004,-0.6499999999999999,-0.05203790331136828,c
1.6500000000000001,-0.6499999999999999,-0.02799350063044008,c
1.8500000000000003,-0.6499999999999999,-0.013901161014752092,c
2.05,-0.6499999999999999,-0.006372375773284187,c
-1.95,-0.4499999999999999,-0.008200930166404784,c
-1.75,-0.4499999999999999,-0.017188620787655973,c
-1.55,-0.4499999999999999,-0.033256411738900156,c
-1.3499999999999999,-0.4499999999999999,-0.059397229434523614,c
-1.15,-0.4499999999999999,-0.0979294755893548,c
-0.95,-0.4499999999999999,-0.1490448970088914,c
-0.7499999999999998,-0.4499999999999999,-0.20940026893844108,c
-0.5499999999999998,-0.4499999999999999,-0.27157750894216826,c
-0.3499999999999999,-0.4499999999999999,-0.32513730913893246,c
-0.14999999999999997,-0.4499999999999999,-0.35933229844171966,c
0.05,-0.4499999999999999,-0.3665912923851365,c
0.25000000000000017,-0.4499999999999999,-0.34524267748913495,c
0.45000000000000034,-0.4499999999999999,-0.3001395648863133,c
0.6500000000000001,-0.4499999999999999,-0.24086764283354556,c
0.8500000000000003,-0.4499999999999999,-0.1784391385837467,c
1.05,-0.4499999999999999,-0.12202764077051993,c
